File name,Dates,Description physique,Dimensions,Données techniques,Informations sur les modalités d'entrée,Matière,Nom géographique,Édifice,latitude,longitude,code_insee_commune,trans_city,trans_confidence,trans_hamlet_uniformise,trans_monument_uniformise,trans_ocr_text,coordonnees_georeferencement,adresse_precise,source_georef
FRAD084_07FI007_0531.jpg,[avant 1920],"Dimensions 9 x 14 cm

Données techniques Carte postale pleine feuille, noir et blanc. Aspect mat",9 x 14 cm,"Carte postale pleine feuille, noir et blanc. Aspect mat", ,église,"Avignon (Vaucluse, France)","Avignon (Vaucluse, France) -- Cathédrale Notre-Dame des Doms",43.9352448339,4.84071572505,84007.0,Avignon,0.95,Aucun lieu-dit,"Cathédrale, Repentir de Saint-Pierre","104 Avignon. — Cathédrale, Repentir de Saint-Pierre, par P. Puget, XVIIe siècle Collections ND Phot","43.9515648, 4.8076011","Cathédrale Notre-Dame-des-Doms, 1, Place du Palais, Jaurès - République, Quartier Centre, Avignon, Vaucluse, Provence-Alpes-Côte d'Azur, France métropolitaine, 84000, France",edifice
FRAD084_07FI007_0532_01.jpg,[avant 1920],"Dimensions 9 x 14 cm

Données techniques Carte postale pleine feuille, noir et blanc. Aspect mat",9 x 14 cm,"Carte postale pleine feuille, noir et blanc. Aspect mat", ,église,"Avignon (Vaucluse, France)","Avignon (Vaucluse, France) -- Cathédrale Notre-Dame des Doms",43.9352448339,4.84071572505,84007.0,Avignon,0.98,Aucun lieu-dit,Saint-Pierre,AVIGNON - Cathédrale. Saint-Pierre,"43.949249, 4.8082322","Saint-Pierre, Place des Châtaignes, Jaurès - République, Quartier Centre, Avignon, Vaucluse, Provence-Alpes-Côte d'Azur, France métropolitaine, 84000, France",monument_uniformise
FRAD084_07FI007_0875.jpg,[avant 1920],"Dimensions 9 x 14 cm

Données techniques Carte postale pleine feuille, noir et blanc. Aspect mat",9 x 14 cm,"Carte postale pleine feuille, noir et blanc. Aspect mat", ,église,"Avignon (Vaucluse, France)","Avignon (Vaucluse, France) -- Cathédrale Notre-Dame des Doms",43.9352448339,4.84071572505,84007.0,Avignon,0.95,Aucun lieu-dit,Sainte Marthe,SME MAR THE PATRONNE D'AVIGNON P.R.N. RECONNAISSANCE AVIGNON - Cathédrale. Sainte Marthe,"43.9491562, 4.8180008","Avignon Université - Campus Hannah Arendt, 74, Rue Louis Pasteur, Carreterie - Université, Quartier Centre, Avignon, Vaucluse, Provence-Alpes-Côte d'Azur, France métropolitaine, 84029, France",monument_uniformise
FRAD084_07FI007_0877.jpg,[avant 1920],"Dimensions 9 x 14 cm

Données techniques Carte-image, noir et blanc. Aspect mat",9 x 14 cm,"Carte-image, noir et blanc. Aspect mat", ,église,"Avignon (Vaucluse, France)","Avignon (Vaucluse, France) -- Cathédrale Notre-Dame des Doms",43.9352448339,4.84071572505,84007.0,Avignon,0.95,Aucun lieu-dit,Tombeau du Pape Jean XXII,Tombeau du pape Jean XXII dans la métropole d'Avignon,"43.9515648, 4.8076011","Cathédrale Notre-Dame-des-Doms, 1, Place du Palais, Jaurès - République, Quartier Centre, Avignon, Vaucluse, Provence-Alpes-Côte d'Azur, France métropolitaine, 84000, France",edifice
FRAD084_07FI007_0519_01.jpg,[avant 1920],"Dimensions 9 x 14 cm

Données techniques Carte postale pleine feuille, noir et blanc. Aspect mat",9 x 14 cm,"Carte postale pleine feuille, noir et blanc. Aspect mat", ,église,"Avignon (Vaucluse, France)","Avignon (Vaucluse, France) -- Cathédrale Notre-Dame des Doms",43.9352448339,4.84071572505,84007.0,Avignon,0.98,Aucun lieu-dit,Tombeau du Pape Jean XXII,169 AVIGNON. La Cathédrale. Tombeau du Pape Jean XXII (XIVe s.). - LL,"43.9515648, 4.8076011","Cathédrale Notre-Dame-des-Doms, 1, Place du Palais, Jaurès - République, Quartier Centre, Avignon, Vaucluse, Provence-Alpes-Côte d'Azur, France métropolitaine, 84000, France",edifice
FRAD084_07FI007_0515_01.jpg,[avant 1920],"Dimensions 9 x 14 cm

Données techniques Carte postale pleine feuille, noir et blanc. Aspect mat",9 x 14 cm,"Carte postale pleine feuille, noir et blanc. Aspect mat", ,église,"Avignon (Vaucluse, France)","Avignon (Vaucluse, France) -- Cathédrale Notre-Dame des Doms",43.9352448339,4.84071572505,84007.0,Avignon,0.95,Aucun lieu-dit,Tombeau dn Pape Jean XXII,"587 AVIGNON - Intérieur de la Cathédrale
Tombeau dn Pape Jean XXII
Juende phor . Marseille","43.9515648, 4.8076011","Cathédrale Notre-Dame-des-Doms, 1, Place du Palais, Jaurès - République, Quartier Centre, Avignon, Vaucluse, Provence-Alpes-Côte d'Azur, France métropolitaine, 84000, France",edifice
FRAD084_07FI007_0517.jpg,[avant 1920],"Dimensions 9 x 14 cm

Données techniques Carte postale pleine feuille, noir et blanc. Aspect mat",9 x 14 cm,"Carte postale pleine feuille, noir et blanc. Aspect mat", ,église,"Avignon (Vaucluse, France)","Avignon (Vaucluse, France) -- Cathédrale Notre-Dame des Doms",43.9352448339,4.84071572505,84007.0,Avignon,0.98,Aucun lieu-dit,Tombeau du Pape Jean XXII,"Cliché et Edit. Félix Jean - Avignon
69 - AVIGNON - (Cathédrale) Tombeau du Pape Jean XXII","43.9515648, 4.8076011","Cathédrale Notre-Dame-des-Doms, 1, Place du Palais, Jaurès - République, Quartier Centre, Avignon, Vaucluse, Provence-Alpes-Côte d'Azur, France métropolitaine, 84000, France",edifice
FRAD084_07FI007_0874.jpg,[avant 1920],"Dimensions 9 x 14 cm

Données techniques Carte postale pleine feuille, noir et blanc. Aspect mat",9 x 14 cm,"Carte postale pleine feuille, noir et blanc. Aspect mat", ,église,"Avignon (Vaucluse, France)","Avignon (Vaucluse, France) -- Cathédrale Notre-Dame des Doms",43.9352448339,4.84071572505,84007.0,Avignon,0.98,Aucun lieu-dit,Tombeau du Pape Jean XXII,AVIGNON - Cathédrale. Tombeau du Pape Jean XXII,"43.9515648, 4.8076011","Cathédrale Notre-Dame-des-Doms, 1, Place du Palais, Jaurès - République, Quartier Centre, Avignon, Vaucluse, Provence-Alpes-Côte d'Azur, France métropolitaine, 84000, France",edifice
FRAD084_07FI007_0516.jpg,[avant 1920],"Dimensions 9 x 14 cm

Données techniques Carte postale pleine feuille, noir et blanc. Aspect mat",9 x 14 cm,"Carte postale pleine feuille, noir et blanc. Aspect mat", ,église,"Avignon (Vaucluse, France)","Avignon (Vaucluse, France) -- Cathédrale Notre-Dame des Doms",43.9352448339,4.84071572505,84007.0,Avignon,0.95,Sarrazin,Tombeau du Pape Jean XXII,AVIGNON — Tombeau du Pape Jean XXII Sarrazin à Avignon,"43.9515648, 4.8076011","Cathédrale Notre-Dame-des-Doms, 1, Place du Palais, Jaurès - République, Quartier Centre, Avignon, Vaucluse, Provence-Alpes-Côte d'Azur, France métropolitaine, 84000, France",edifice
FRAD084_07FI007_0520.jpg,[avant 1920],"Dimensions 9 x 14 cm

Données techniques Carte postale pleine feuille, noir et blanc. Aspect mat",9 x 14 cm,"Carte postale pleine feuille, noir et blanc. Aspect mat", ,église,"Avignon (Vaucluse, France)","Avignon (Vaucluse, France) -- Cathédrale Notre-Dame des Doms",43.9352448339,4.84071572505,84007.0,Avignon,0.95,Aucun lieu-dit,Tombeau du Pape Jean XXII,"127 CATHEDRALE D'AVIGNON. ND. Phot. Intérieur, Tombeau du Pape Jean XXII.","43.9515648, 4.8076011","Cathédrale Notre-Dame-des-Doms, 1, Place du Palais, Jaurès - République, Quartier Centre, Avignon, Vaucluse, Provence-Alpes-Côte d'Azur, France métropolitaine, 84000, France",edifice
FRAD084_07FI007_0513.jpg,[avant 1920],"Dimensions 9 x 14 cm

Données techniques Carte postale pleine feuille, noir et blanc. Aspect mat",9 x 14 cm,"Carte postale pleine feuille, noir et blanc. Aspect mat", ,église,"Avignon (Vaucluse, France)","Avignon (Vaucluse, France) -- Cathédrale Notre-Dame des Doms",43.9352448339,4.84071572505,84007.0,Avignon,0.98,Aucun lieu-dit,Tombeau du Pape Jean XXII,46 Cathédrale d'AVIGNON Tombeau du Pape Jean XXII ND Phot,"43.9515648, 4.8076011","Cathédrale Notre-Dame-des-Doms, 1, Place du Palais, Jaurès - République, Quartier Centre, Avignon, Vaucluse, Provence-Alpes-Côte d'Azur, France métropolitaine, 84000, France",edifice
FRAD084_07FI007_0523.jpg,[vers 1930],"Dimensions 9 x 14 cm

Données techniques Carte postale avec bordure, sépia. Aspect mat",9 x 14 cm,"Carte postale avec bordure, sépia. Aspect mat", ,église,"Avignon (Vaucluse, France)","Avignon (Vaucluse, France) -- Cathédrale Notre-Dame des Doms",43.9352448339,4.84071572505,84007.0,,0.95,Aucun lieu-dit,Aucun monument,f. JON 19,"43.9352448339, 4.84071572505",,commune (fallback)
FRAD084_07FI007_0521.jpg,[vers 1930],"Dimensions 9 x 14 cm

Données techniques Carte postale pleine feuille, sépia. Aspect mat",9 x 14 cm,"Carte postale pleine feuille, sépia. Aspect mat", ,église,"Avignon (Vaucluse, France)","Avignon (Vaucluse, France) -- Cathédrale Notre-Dame des Doms",43.9352448339,4.84071572505,84007.0,Avignon,0.98,Aucun lieu-dit,tombeau du Pape Jean XXII,"169 AVIGNON. - La Cathédrale. - Tombeau du Pape Jean XXII, XIVe siècle. - LL","43.9515648, 4.8076011","Cathédrale Notre-Dame-des-Doms, 1, Place du Palais, Jaurès - République, Quartier Centre, Avignon, Vaucluse, Provence-Alpes-Côte d'Azur, France métropolitaine, 84000, France",edifice
FRAD084_07FI007_0518.jpg,[vers 1930],"Dimensions 9 x 14 cm

Données techniques Carte postale pleine feuille, sépia. Aspect mat",9 x 14 cm,"Carte postale pleine feuille, sépia. Aspect mat", ,église,"Avignon (Vaucluse, France)","Avignon (Vaucluse, France) -- Cathédrale Notre-Dame des Doms",43.9352448339,4.84071572505,84007.0,Avignon,0.98,Aucun lieu-dit,Tombeau du Pape Jean XXII,"ND Phot. 46 — AVIGNON. Cathédrale. Tombeau du Pape Jean XXII. J. Brès, à la Métropole, Avignon.","43.9515648, 4.8076011","Cathédrale Notre-Dame-des-Doms, 1, Place du Palais, Jaurès - République, Quartier Centre, Avignon, Vaucluse, Provence-Alpes-Côte d'Azur, France métropolitaine, 84000, France",edifice
FRAD084_07FI007_0514_01.jpg,[vers 1930],"Dimensions 9 x 14 cm

Données techniques Carte postale avec bordure, sépia. Aspect mat",9 x 14 cm,"Carte postale avec bordure, sépia. Aspect mat", ,église,"Avignon (Vaucluse, France)","Avignon (Vaucluse, France) -- Cathédrale Notre-Dame des Doms",43.9352448339,4.84071572505,84007.0,Avignon,0.99,Aucun lieu-dit,tombeau du Pape Jean XXII,".47 AVIGNON — La Cathédrale, tombeau du Pape Jean XXII","43.9515648, 4.8076011","Cathédrale Notre-Dame-des-Doms, 1, Place du Palais, Jaurès - République, Quartier Centre, Avignon, Vaucluse, Provence-Alpes-Côte d'Azur, France métropolitaine, 84000, France",edifice
FRAD084_07FI007_0522.jpg,[vers 1930],"Dimensions 9 x 14 cm

Données techniques Carte postale avec bordure, sépia. Aspect mat",9 x 14 cm,"Carte postale avec bordure, sépia. Aspect mat", ,église,"Avignon (Vaucluse, France)","Avignon (Vaucluse, France) -- Cathédrale Notre-Dame des Doms",43.9352448339,4.84071572505,84007.0,Avignon,0.95,Aucun lieu-dit,Cathédrale N.-D. des Doms,"IDEALE
M.F.B.
AVIGNON. - Cathédrale N. D. des Doms
Tombeau du Pape Jean XXII. - XIVe siècle.
Foto-Bo","43.9515648, 4.8076011","Cathédrale Notre-Dame-des-Doms, 1, Place du Palais, Jaurès - République, Quartier Centre, Avignon, Vaucluse, Provence-Alpes-Côte d'Azur, France métropolitaine, 84000, France",edifice
FRAD084_07FI007_0528.jpg,[vers 1960],"Dimensions 9 x 14 cm

Données techniques Carte postale pleine feuille, noir et blanc. Aspect brillant",9 x 14 cm,"Carte postale pleine feuille, noir et blanc. Aspect brillant", ,église,"Avignon (Vaucluse, France)","Avignon (Vaucluse, France) -- Cathédrale Notre-Dame des Doms",43.9352448339,4.84071572505,84007.0,,0.95,Aucun lieu-dit,Aucun monument,1316-1332,"43.9352448339, 4.84071572505",,commune (fallback)
FRAD084_07FI007_0721.jpg,[vers 1960],"Dimensions 10 x 15 cm

Données techniques Carte postale bord dentelé, noir et blanc. Aspect brillant",10 x 15 cm,"Carte postale bord dentelé, noir et blanc. Aspect brillant", ,église,"Avignon (Vaucluse, France)","Avignon (Vaucluse, France) -- Cathédrale Notre-Dame des Doms",43.9352448339,4.84071572505,84007.0,,0.95,Aucun lieu-dit,Aucun monument,Estel,"43.9352448339, 4.84071572505",,commune (fallback)
FRAD084_07FI007_0525.jpg,[avant 1920],"Dimensions 9 x 14 cm

Données techniques Carte postale pleine feuille, noir et blanc. Aspect mat",9 x 14 cm,"Carte postale pleine feuille, noir et blanc. Aspect mat", ,église,"Avignon (Vaucluse, France)","Avignon (Vaucluse, France) -- Cathédrale Notre-Dame des Doms",43.9352448339,4.84071572505,84007.0,Avignon,0.99,Aucun lieu-dit,Tombeau du Pape Benoît XII,"105 AVIGNON. — Cathédrale, Tombeau du Pape Benoît XII (XIVe siècle) ND. Phot","43.9515648, 4.8076011","Cathédrale Notre-Dame-des-Doms, 1, Place du Palais, Jaurès - République, Quartier Centre, Avignon, Vaucluse, Provence-Alpes-Côte d'Azur, France métropolitaine, 84000, France",edifice
FRAD084_07FI007_0524.jpg,[avant 1920],"Dimensions 9 x 14 cm

Données techniques Carte postale pleine feuille, noir et blanc. Aspect mat",9 x 14 cm,"Carte postale pleine feuille, noir et blanc. Aspect mat", ,église,"Avignon (Vaucluse, France)","Avignon (Vaucluse, France) -- Cathédrale Notre-Dame des Doms",43.9352448339,4.84071572505,84007.0,Avignon,0.95,Aucun lieu-dit,Tombeau du Pape Benoît,165 — AVIGNON. Cathédrale. Tombeau du Pape Benoît (XIVe siècle). ND. Phot.,"43.9515648, 4.8076011","Cathédrale Notre-Dame-des-Doms, 1, Place du Palais, Jaurès - République, Quartier Centre, Avignon, Vaucluse, Provence-Alpes-Côte d'Azur, France métropolitaine, 84000, France",edifice
FRAD084_07FI007_0527.jpg,[avant 1920],"Dimensions 9 x 14 cm

Données techniques Carte postale pleine feuille, noir et blanc. Aspect mat",9 x 14 cm,"Carte postale pleine feuille, noir et blanc. Aspect mat", ,église,"Avignon (Vaucluse, France)","Avignon (Vaucluse, France) -- Cathédrale Notre-Dame des Doms",43.9352448339,4.84071572505,84007.0,Avignon,0.95,Aucun lieu-dit,Tombeau du Pape Benoît,30. AVIGNON - Cathédrale Tombeau du Pape Benoît (XIIe siècle),"43.9515648, 4.8076011","Cathédrale Notre-Dame-des-Doms, 1, Place du Palais, Jaurès - République, Quartier Centre, Avignon, Vaucluse, Provence-Alpes-Côte d'Azur, France métropolitaine, 84000, France",edifice
FRAD084_07FI007_0526.jpg,[avant 1920],"Dimensions 9 x 14 cm

Données techniques Carte postale pleine feuille, noir et blanc. Aspect mat",9 x 14 cm,"Carte postale pleine feuille, noir et blanc. Aspect mat", ,église,"Avignon (Vaucluse, France)","Avignon (Vaucluse, France) -- Cathédrale Notre-Dame des Doms",43.9352448339,4.84071572505,84007.0,Avignon,0.99,Aucun lieu-dit,Tombeaux des Papes,599 Avignon - Intérieur de la Cathédrale Tombeaux des Papes Guende phot. Marseille,"43.9515648, 4.8076011","Cathédrale Notre-Dame-des-Doms, 1, Place du Palais, Jaurès - République, Quartier Centre, Avignon, Vaucluse, Provence-Alpes-Côte d'Azur, France métropolitaine, 84000, France",edifice
FRAD084_07FI007_0722_01.jpg,[vers 1960],"Dimensions 10 x 15 cm

Données techniques Carte postale bord dentelé, noir et blanc. Aspect brillant",10 x 15 cm,"Carte postale bord dentelé, noir et blanc. Aspect brillant", ,église,"Avignon (Vaucluse, France)","Avignon (Vaucluse, France) -- Cathédrale Notre-Dame des Doms",43.9352448339,4.84071572505,84007.0,,0.95,Aucun lieu-dit,Aucun monument,Y. G. 73,"43.9352448339, 4.84071572505",,commune (fallback)
FRAD084_07FI007_0902.jpg,[avant 1920],"Dimensions 9 x 14 cm

Données techniques Carte postale pleine feuille, noir et blanc. Aspect mat",9 x 14 cm,"Carte postale pleine feuille, noir et blanc. Aspect mat", ,église,"Avignon (Vaucluse, France)","Avignon (Vaucluse, France) -- Église Saint-Didier",43.9352448339,4.84071572505,84007.0,Avignon,0.95,Saint-Didier,Eglise St-Didier,Guende phot Marseille 1179 Avignon - Eglise St-Didier,"43.9468881, 4.8069151","Collégiale Saint-Didier, Rue de la Saraillerie, Jaurès - République, Quartier Centre, Avignon, Vaucluse, Provence-Alpes-Côte d'Azur, France métropolitaine, 84000, France",monument_uniformise
FRAD084_07FI007_0570.jpg,[avant 1920],"Dimensions 9 x 14 cm

Données techniques Carte postale pleine feuille, noir et blanc. Aspect mat",9 x 14 cm,"Carte postale pleine feuille, noir et blanc. Aspect mat", ,église,"Avignon (Vaucluse, France)","Avignon (Vaucluse, France) -- Église Saint-Didier",43.9352448339,4.84071572505,84007.0,Avignon,0.95,Saint-Didier,Eglise Saint-Didier,6 AVIGNON — Eglise Saint-Didier,"43.9468881, 4.8069151","Collégiale Saint-Didier, Rue de la Saraillerie, Jaurès - République, Quartier Centre, Avignon, Vaucluse, Provence-Alpes-Côte d'Azur, France métropolitaine, 84000, France",monument_uniformise
FRAD084_07FI007_0571.jpg,[avant 1920],"Dimensions 9 x 14 cm

Données techniques Carte postale pleine feuille, noir et blanc. Aspect mat.",9 x 14 cm,"Carte postale pleine feuille, noir et blanc. Aspect mat.", ,église,"Avignon (Vaucluse, France)","Avignon (Vaucluse, France) -- Église Saint-Didier",43.9352448339,4.84071572505,84007.0,Avignon,0.95,Saint-Didier,Portail de l'Eglise Saint-Didier,281 — AVIGNON. Portail de l'Eglise Saint-Didier (XVe siècle). ND. Phot.,"43.9468881, 4.8069151","Collégiale Saint-Didier, Rue de la Saraillerie, Jaurès - République, Quartier Centre, Avignon, Vaucluse, Provence-Alpes-Côte d'Azur, France métropolitaine, 84000, France",edifice
FRAD084_07FI007_0572.jpg,[avant 1920],"Dimensions 9 x 14 cm

Données techniques Carte postale pleine feuille, noir et blanc. Aspect mat",9 x 14 cm,"Carte postale pleine feuille, noir et blanc. Aspect mat", ,église,"Avignon (Vaucluse, France)","Avignon (Vaucluse, France) -- Église Saint-Didier",43.9352448339,4.84071572505,84007.0,Avignon,0.95,Saint-Didier,Retable d'un autel,126 — AVIGNON. Eglise Saint-Didier. Retable d'un autel. ND.,"43.9468881, 4.8069151","Collégiale Saint-Didier, Rue de la Saraillerie, Jaurès - République, Quartier Centre, Avignon, Vaucluse, Provence-Alpes-Côte d'Azur, France métropolitaine, 84000, France",edifice
FRAD084_07FI007_0573.jpg,[avant 1920],"Dimensions 9 x 14 cm

Données techniques Carte postales, pleine feuille, noir et blanc. aspect mat",9 x 14 cm,"Carte postales, pleine feuille, noir et blanc. aspect mat", ,église,"Avignon (Vaucluse, France)","Avignon (Vaucluse, France) -- Église Saint-Didier",43.9352448339,4.84071572505,84007.0,Avignon,0.95,Saint-Didier,Retable d'un Aulet,"AVIGNON. — Église Saint-Didier, Retable d'un Aulet","43.9468881, 4.8069151","Collégiale Saint-Didier, Rue de la Saraillerie, Jaurès - République, Quartier Centre, Avignon, Vaucluse, Provence-Alpes-Côte d'Azur, France métropolitaine, 84000, France",edifice
FRAD084_07FI007_0901.jpg,[avant 1920],"Dimensions 9 x 14 cm

Données techniques Carte postale pleine feuille, noir et blanc. Aspect mat",9 x 14 cm,"Carte postale pleine feuille, noir et blanc. Aspect mat", ,église,"Avignon (Vaucluse, France)","Avignon (Vaucluse, France) -- Église Saint-Agricol",43.9352448339,4.84071572505,84007.0,Avignon,0.98,Aucun lieu-dit,L'Eglise Saint-Agricol,61 - AVIGNON. - L'Eglise Saint-Agricol. - Le Portail. - LL.,"43.9490382, 4.8045734","Église Saint-Agricol, Parvis Saint Agricol, Jaurès - République, Quartier Centre, Avignon, Vaucluse, Provence-Alpes-Côte d'Azur, France métropolitaine, 84000, France",edifice
FRAD084_07FI007_0564_01.jpg,[vers 1910],"Dimensions 9 x 14 cm

Données techniques Carte nuage, noir et blanc. Aspect mat",9 x 14 cm,"Carte nuage, noir et blanc. Aspect mat", ,église,"Avignon (Vaucluse, France)","Avignon (Vaucluse, France) -- Église Saint-Agricol",43.9352448339,4.84071572505,84007.0,Avignon,0.95,Saint-Agricol,Eglise Saint-Agricol,"Salut, vieux Avignon ! salut, Mistral !... Félibres, Vot voix ont dominé, si douces cependant, Le Rhône et son mistral qui, sauvage et libre, Sur les ponts d'Avignon se heurtent en grandissant. Jean Aicard En passant à Avignon, En vante pour Gauth Vendredi 7-6-1905 La PROVENCE 507. - AVIGNON. Eglise Saint-Agricol. ""POÈMES DE PROVENCE"" de Jean Aicard. Mon de la ""Cart. Post. Art."" 25, quai Voltaire. Paris.","43.9490382, 4.8045734","Église Saint-Agricol, Parvis Saint Agricol, Jaurès - République, Quartier Centre, Avignon, Vaucluse, Provence-Alpes-Côte d'Azur, France métropolitaine, 84000, France",monument_uniformise
FRAD084_07FI007_0565.jpg,[avant 1920],"Dimensions 9 x 14 cm

Données techniques Carte postale pleine feuille, noir et blanc. Aspect mat",9 x 14 cm,"Carte postale pleine feuille, noir et blanc. Aspect mat", ,église,"Avignon (Vaucluse, France)","Avignon (Vaucluse, France) -- Église Saint-Agricol",43.9352448339,4.84071572505,84007.0,Avignon,0.98,Aucun lieu-dit,Eglise St. Agricol,"Saint Agricol est né à Avignon en 630. Il batit cette église en 680 sur l'emplacement de sa propre maison qu'il sacrifia à cette pieuse destination. Détruite par les Sarrazins en 737, elle fut réédifiée par l'évêque Foulques en 911. Le pape Jean XXII l'érigea en collégiale et concourut largement à sa reconstruction. Sa façade d'une simplicité majestueuse date également du XIVme siècle. 27. - Avignon. - Eglise St. Agricol. Maison Universelle, 'Nouvelles Galeries' Avignon. Reprod. interdite.","43.9490382, 4.8045734","Église Saint-Agricol, Parvis Saint Agricol, Jaurès - République, Quartier Centre, Avignon, Vaucluse, Provence-Alpes-Côte d'Azur, France métropolitaine, 84000, France",monument_uniformise
FRAD084_07FI007_0566.jpg,[avant 1920],"Dimensions 9 x 14 cm

Données techniques Carte postale pleine feuille, noir et blanc. Aspect mat",9 x 14 cm,"Carte postale pleine feuille, noir et blanc. Aspect mat", ,église,"Avignon (Vaucluse, France)","Avignon (Vaucluse, France) -- Église Saint-Agricol",43.9352448339,4.84071572505,84007.0,Avignon,0.98,Aucun lieu-dit,Église Saint-Agricol,39 AVIGNON. — Façade de l'Église Saint-Agricol ND Phot,"43.9490382, 4.8045734","Église Saint-Agricol, Parvis Saint Agricol, Jaurès - République, Quartier Centre, Avignon, Vaucluse, Provence-Alpes-Côte d'Azur, France métropolitaine, 84000, France",monument_uniformise
FRAD084_07FI007_0567.jpg,[avant 1920],"Dimensions 9 x 14 cm

Données techniques Carte postale pleine feuille, noir et blanc. Aspect mat",9 x 14 cm,"Carte postale pleine feuille, noir et blanc. Aspect mat", ,église,"Avignon (Vaucluse, France)","Avignon (Vaucluse, France) -- Église Saint-Agricol",43.9352448339,4.84071572505,84007.0,Avignon,0.98,Aucun lieu-dit,Église St. Agricol,"1159 Avignon - Église St. Agricol Guende, phot. - Marseille","43.9490382, 4.8045734","Église Saint-Agricol, Parvis Saint Agricol, Jaurès - République, Quartier Centre, Avignon, Vaucluse, Provence-Alpes-Côte d'Azur, France métropolitaine, 84000, France",monument_uniformise
FRAD084_07FI007_0568_01.jpg,[avant 1920],"Dimensions 9 x 14 cm

Données techniques Carted postale pleine feuille, noir et blanc. Aspect mat",9 x 14 cm,"Carted postale pleine feuille, noir et blanc. Aspect mat", ,église,"Avignon (Vaucluse, France)","Avignon (Vaucluse, France) -- Église Saint-Agricol",43.9352448339,4.84071572505,84007.0,Avignon,0.98,Aucun lieu-dit,Église Saint-Agricol,"41. - AVIGNON. — Église Saint-Agricol. Sa façade date du XIVe siècle. Elle fut d'abord bâtie en 680 sur l'emplacement d'une maison appartenant à St-Agricol qui naquit à Avignon, le 2 Septembre 630 Détruite par les Sarrazins vers l'an 737, elle fut réédifiée en 911 par l'Évêque Foulques. Le Pape Jean XXII concourut largement à sa reconstruction","43.9490382, 4.8045734","Église Saint-Agricol, Parvis Saint Agricol, Jaurès - République, Quartier Centre, Avignon, Vaucluse, Provence-Alpes-Côte d'Azur, France métropolitaine, 84000, France",monument_uniformise
FRAD084_07FI007_0569.jpg,[vers 1930],"Dimensions 9 x 14 cm

Données techniques Carte postale avec bordure, sépia. Aspect mat",9 x 14 cm,"Carte postale avec bordure, sépia. Aspect mat", ,église,"Avignon (Vaucluse, France)","Avignon (Vaucluse, France) -- Église Saint-Agricol",43.9352448339,4.84071572505,84007.0,,0.95,Aucun lieu-dit,Eglise de None,,"43.9352448339, 4.84071572505",,commune (fallback)
FRAD084_07FI007_0772_01.jpg,[avant 1920],"Dimensions 9 x 14 cm

Données techniques Carte postale pleine feuille, noir et blanc. Aspect mat",9 x 14 cm,"Carte postale pleine feuille, noir et blanc. Aspect mat", ,église,"Avignon (Vaucluse, France)","Avignon (Vaucluse, France) -- Église Saint-Agricol",43.9352448339,4.84071572505,84007.0,,0.95,Aucun lieu-dit,Eglise St Agricol,,"43.9352448339, 4.84071572505",,commune (fallback)
FRAD084_07FI007_0900.jpg,[avant 1920],"Dimensions 9 x 14 cm

Données techniques Carte postale pleine feuille, noir et blanc. Aspect mat",9 x 14 cm,"Carte postale pleine feuille, noir et blanc. Aspect mat", ,église,"Avignon (Vaucluse, France)","Avignon (Vaucluse, France) -- Église Saint-Agricol",43.9352448339,4.84071572505,84007.0,Avignon,0.95,Aucun lieu-dit,Eglise,"1744 - Avignon - Eglise & Rue Saint-Agniol
Agricol
Phototyp E. Lacont - Marseille","43.9438148, 4.807879","Ancienne Église des Célestins, Rue Saint-Michel, Jaurès - République, Quartier Centre, Avignon, Vaucluse, Provence-Alpes-Côte d'Azur, France métropolitaine, 84000, France",monument_uniformise
FRAD084_07FI007_0533.jpg,[vers 1930],"Dimensions 9 x 14 cm

Données techniques Carte postale bord dentelé, sépia. Aspect mat",9 x 14 cm,"Carte postale bord dentelé, sépia. Aspect mat", ,église,"Avignon (Vaucluse, France)","Avignon (Vaucluse, France) -- Église Saint-Pierre",43.9352448339,4.84071572505,84007.0,Avignon,0.95,Aucun lieu-dit,Église Saint-Pierre,"Avignon en 1630. — Église Saint-Pierre. — Construite au XIVe siècle, achevée au XVIe siècle. (Vaucluse)","43.9493055, 4.8078377","Eglise Saint-Pierre, Place Saint-Pierre, Jaurès - République, Quartier Centre, Avignon, Vaucluse, Provence-Alpes-Côte d'Azur, France métropolitaine, 84000, France",monument_uniformise
FRAD084_07FI007_0536.jpg,[avant 1920],"Dimensions 9 x 14 cm

Données techniques Carte postale pleine feuille, noir et blanc. Aspect mat",9 x 14 cm,"Carte postale pleine feuille, noir et blanc. Aspect mat", ,église,"Avignon (Vaucluse, France)","Avignon (Vaucluse, France) -- Église Saint-Pierre",43.9352448339,4.84071572505,84007.0,Avignon,0.99,Aucun lieu-dit,Église Saint-Pierre,"AVIGNON (Vaucluse) Église Saint-Pierre Coll. «TOURIST» F. Beau, edit. Avignon","43.9493055, 4.8078377","Eglise Saint-Pierre, Place Saint-Pierre, Jaurès - République, Quartier Centre, Avignon, Vaucluse, Provence-Alpes-Côte d'Azur, France métropolitaine, 84000, France",monument_uniformise
